EJ-007-71_5,"Take care, master."
EJ-007-72_1,"No... the injury is too severe, too much blood loss, it's too late..."
EJ-007-72_2,Sister Hong...
EJ-007-72_3,Sigh...
EJ-007-73_1,"...Brother, rest in peace."
EJ-007-74_1,"If only Me could be stronger, or if Medical could be higher..."
EJ-007-74_2,"Miss Shangguan, don't blame yourself, it's not your fault. Just now, even if the medical immortal was alive, he couldn't save him..."
EJ-007-74_3,But... maybe...
EJ-007-75_1,"Please hand him over to Me, Me will ensure that he survives and gets the outcome he deserves."
EJ-007-75_2,"Sister Hong, what do you think..."
EJ-007-75_3,"...Constable Luo, can you guarantee that you will not hide the truth and make it public?"
EJ-007-75_4,"Including every person he killed, this Constable will investigate thoroughly."
EJ-007-75_5,"As for Zhang Li's final sentence, if all those he killed were extremely evil, this Constable will naturally let him off."
EJ-007-75_6,"...{PlayerSurName} young hero, can you accept this outcome?"
EJ-007-75_7,"Whether it's the Crime Investigation Bureau or Constable Luo, they are already famous. Me believes they will give a fair answer."
EJ-007-76_1,"Master Hua Yan, what do you think?"
EJ-007-76_2,"Amitabha, this old monk also trusts Constable Luo. This old monk only asks Constable Luo to give Master Zhang a chance to reform."
EJ-007-76_3,"Me will do my best, but Me can't guarantee."
EJ-007-76_4,That's enough.
EJ-007-77_1,"Big leader, what do you say?"
EJ-007-77_2,"I have no opinion, I also admire Constable Luo very much, it's most appropriate for him to handle it."
EJ-007-78_1,Then we'll leave it to Constable Luo.
EJ-007-78_2,"Yes, don't worry, you can come to the Crime Investigation Bureau at any time, the progress of the investigation, this Constable will not hide anything from you."
EJ-007-78_3,"Zhang Li's injury is serious, this Constable will leave first."
EJ-007-79_1,"The antidote is here, you take it."
EJ-007-79_2,"I knew you, Building owner Liu, wouldn't disobey the Duke's orders."
EJ-007-79_3,"When I return to Duke Chai's Tower, I will praise you to Chai Wang."
EJ-007-79_4,As for the rest of these people... they know too much.
EJ-007-79_5,We can't let them live and run away from here!
EJ-007-79_6,"Song Yushu, you--!"
EJ-007-79_7,Blame it on your bad luck.
EJ-007-79_8,"...If you delay any longer, Zhang Li will die from excessive blood loss."
EJ-007-79_9,Tsk.
EJ-007-79_10,"Then Me will take the people back first, these people..."
EJ-007-79_11,Me will handle it.
EJ-007-79_12,"Okay, then Building owner Liu, see you at Duke Chai's Tower!"
EJ-007-80_1,"Liu Fuming, are you really going to help the tyrant and walk down a dark path!"
EJ-007-81_1,"Amitabha, Building owner Liu, you still have a chance to turn back, don't regret it..."
EJ-007-82_1,"Liu Fuming, if you really do something, Me won't let you go even if I become a ghost!"
EJ-007-82_2,Ah--
EJ-007-82_3,"The antidote is here, you guys eat it and run away."
EJ-007-82_4,You...
EJ-007-82_5,Liu Fuming walks to the right and up to the protagonist's side
EJ-007-82_6,What on earth do you want to do?
EJ-007-82_7,……
EJ-007-82_8,"Liu Fuming continues to walk out, disappearing off the screen"
EJ-007-82_9,...He's really a hard guy to understand.
EJ-007-82_10,"Liu Fuming silently ran away to White Mou Marsh, no one knows his true intentions.
After you took the antidote he left behind, the discomfort in your body quickly subsided.","หลิวฝูหมิง ไปจากบึงขาวมรณะโดยไม่เอ่ยคำใด ไม่มีผู้ใดล่วงรู้ความคิดที่แท้จริงในใจของเขา\nหลังจากที่พวกท่านดื่มยาแก้พิษที่เขาทิ้งไว้ อาการที่ผิดปกติก็ดีขึ้นอย่างรวดเร็ว"
EJ-007-82_11,I really don't understand what this guy wants to do...
EJ-007-82_12,I didn't expect Song Yushu to be a part of Chai Wang's group...
EJ-007-83_1,"Zhang Li was taken away by Song Yushu, I, as a constable, must find a way to arrest him."
EJ-007-83_2,"But Chai Wang is recruiting Vagabonds everywhere, his movements are also worth noting..."
EJ-007-83_3,"This Constable needs to return to the Crime Investigation Bureau to handle some related matters, so I won't stay here for long. Goodbye everyone."
EJ-007-84_1,"Amitabha, I didn't expect things to turn out this way, it seems that I can't cut off my worldly affairs..."
EJ-007-84_2,I will return to the temple first and report this to the Abbot.
EJ-007-84_3,"Hmm, Master, take care."
EJ-007-84_4,Amitabha.
EJ-007-85_1,"Hehe, that won't work."
EJ-007-85_2,"Ancestor, you came at the right time!"
EJ-007-85_3,Wh...who is it?!
EJ-007-85_4,Sister Hong!
EJ-007-85_5,No...nothing...
EJ-007-85_6,"You can still resist after being affected by my internal strength, you're not bad, kid."
EJ-007-85_7,"Unfortunately, I don't have time to play with you."
EJ-007-85_8,"Mr. Song, take the person and let's go."
EJ-007-85_9,Don't even think about leaving!
EJ-007-85_10,"Damn, he escaped so fast!"
EJ-007-85_11,"Sister Hong, are you okay?!"
EJ-007-85_12,"Ling'er, I'm fine..."
EJ-007-85_13,"That old man's internal strength is indeed profound, but I was able to defend in time."
EJ-007-85_14,"Who is that person, there are such experts in the world..."
EJ-007-85_15,A voice that sends chills down your spine
EJ-007-86_1,...Shura Master.
EJ-007-86_2,Who is that?
EJ-007-86_3,...One of Chai Wang's subordinates.
EJ-007-86_4,Could Song Yushu be a subordinate of Chai Wang?
EJ-007-86_5,It's possible.
EJ-007-86_6,"...No wonder, thinking back, it was always him guiding us to investigate Zhang Li..."
EJ-007-86_7,I can't believe he's been deceiving us all along!
EJ-007-87_1,"If Zhang Li joins Chai Wang, it would be a disaster for the common people..."
EJ-007-87_2,"Master, what do you mean?"
EJ-007-87_3,"Given Zhang Li's actions, if he can be protected by Chai Wang, there will be countless imitators afterwards, Amitabha..."
EJ-007-87_4,But Zhang Li only killed extremely evil people...
EJ-007-87_5,Does it matter?
EJ-007-88_1,"Alas, it's probably a disaster for the common people..."
EJ-007-88_2,What do you mean?
EJ-007-88_3,"Given his actions, if he can be protected by Chai Wang, how many imitators do you think there will be afterwards?"
EJ-007-88_4,But Zhang Li only killed extremely evil people...
EJ-007-88_5,Does it matter?
EJ-007-89_1,"That guy is a follower of Chai Wang, a man of unknown origin, we don't know anything about him."
EJ-007-89_2,Could Song Yushu be a subordinate of Chai Wang?
EJ-007-89_3,I can't believe he's been deceiving us all along!
EJ-007-89_4,Isn't it obvious? Or are you kids too young.
EJ-007-89_5,"...No wonder, thinking back, it was always him guiding us to investigate Zhang Li..."
EJ-007-90_1,"If Zhang Li joins Chai Wang, it would be a disaster for the common people..."
EJ-007-90_2,"Master, what do you mean?"
EJ-007-90_3,"Given Zhang Li's actions, if he can be protected by Chai Wang, there will be countless imitators afterwards, Amitabha..."
EJ-007-90_4,But Zhang Li only killed extremely evil people...
EJ-007-90_5,Does it matter?
EJ-007-91_1,"Alas, it's probably a disaster for the common people..."
EJ-007-91_2,What do you mean?
EJ-007-91_3,"Given his actions, if he can be protected by Chai Wang, how many imitators do you think there will be afterwards?"
EJ-007-91_4,But Zhang Li only killed extremely evil people...
EJ-007-91_5,Does it matter?
EJ-007-92_1,"He killed an official of the court and still managed to escape the law, the world can only see this."
EJ-007-93_1,"...What's worse, if the world knew that he only killed extremely evil people, and now he killed an innocent official, what would people think?"
EJ-007-94_1,"Moreover, if the world knew that he only killed extremely evil people, and now he killed an innocent official, what would people think?"
EJ-007-95_1,"So, you Vagabonds really are..."
EJ-007-95_2,"Sir, shall we take these guys back?"
EJ-007-95_3,"No need, otherwise that Chai guy will use this to his advantage."
EJ-007-95_4,"You guys, think more before you act, don't be impulsive."
EJ-007-95_5,"Let's go, we still have a lot of work to do."
EJ-007-96_1,"Amitabha, I didn't expect things to turn out this way, it seems that I can't cut off my worldly affairs..."
EJ-007-96_2,I will return to the temple first and report this to the Abbot.
EJ-007-96_3,"Hmm, Master, take care."
EJ-007-96_4,Amitabha.
EJ-007-97_1,"Zhang Li, you didn't expect a yellow bird behind you."
EJ-007-97_2,Uh...
EJ-007-97_3,"Oh? It seems you're already injured, this is really heaven helping me!"
EJ-007-97_4,"Hey, scholar, I advise you to cherish your life, hand over Zhang Li, and I'll spare you from death."
EJ-007-97_5,"Hehe, you're really kind-hearted, aren't you?"
EJ-007-97_6,"But, I refuse!"
EJ-007-97_7,"At this point, how could I possibly give up?"
EJ-007-97_8,"Well done, Sun, the Precinct Captain, you captured the head of the thief, you deserve the credit!"
EJ-007-98_1,"No way, Zhang Li can't die here!"
EJ-007-98_2,"Constable Luo, you've seen the thief's abilities, if you hesitate, the thief might really escape."
EJ-007-98_3,Do you want the thief to escape the law? Or...
EJ-007-98_4,……
EJ-007-99_1,"Two female knights, they are coming fiercely, it seems we can only fight to the death."
EJ-007-99_2,Sister Hong...
EJ-007-99_3,"No choice, let's show some real skills."
EJ-007-99_4,"Stand in the way of the enemy, take down these thieves!"
EJ-007-100_1,"Damn it, these soldiers are only defending, and there are archers supporting from behind, it's really hard to break through for a while..."
EJ-007-100_2,"Miss Shangguan, stop resisting, it's more meaningful to hand over Zhang Li than to let him escape!"
EJ-007-100_3,"I'm sorry, I can't obey!"
EJ-007-100_4,"Since the thieves insist on resisting to the end, then I will fulfill your wish!"
EJ-007-100_5,"Sun, the Precinct Captain, these thieves are stubborn, I order you, kill without mercy!"
EJ-007-101_1,"Father, is it inappropriate to kill so indiscriminately?"
EJ-007-101_2,"What do you mean by indiscriminate killing? Luo Tianxiong, have you forgotten your position and started to sympathize with these thieves?"
EJ-007-101_3,"They resist desperately, and it's not just the spies of the Imperial City who are injured, right?"
EJ-007-101_4,……
EJ-007-102_1,"Wait, these people have no relations with Zhang Li——!"
EJ-007-102_2,"But they are all just a bunch of thieves, who cares if they have relations or not?"
EJ-007-103_1,"Sun, the Precinct Captain, do it!"
EJ-007-104_1,It's so noisy.
EJ-007-104_2,It hurts so much--|Can't use any strength|My head is so dizzy...|What happened...
EJ-007-104_3,"What, what kind of sorcery is this?!"
EJ-007-104_4,The sharp pain at my feet just now was...
EJ-007-104_5,Snake?!
EJ-007-105_1,"Oh? Interesting, I didn't expect to see the Snake Gu in my lifetime."
EJ-007-105_2,"Compared to this, it's obviously more urgent for me who was bitten by the snake, right? Do you have a way to resolve this snake poison?"
EJ-007-105_3,"Heh, what's the rush, according to Master's notes, the Snake Gu's poison can be big or small, the big one is deadly poison, if he wants you to die, you're already a dead person. Why not see what he wants to do first?"
EJ-007-105_4,Why do I feel like you're enjoying this...
EJ-007-106_1,This person's snake-controlling Gu... is so powerful...
EJ-007-106_2,Are you saying this is a Gu technique of your Jiuli tribe?
EJ-007-106_3,"Yes, the snake-controlling Gu is a Gu technique that only the holy woman of the Jiuli Tribe can learn, but it has been lost now, even Cai Die has never seen it."
EJ-007-106_4,Then how does he know the snake-controlling Gu?
EJ-007-106_5,"Wait, does that mean there's no hope for me?"
EJ-007-106_6,"Don't panic, young man. Although Cai Die can't break the snake-controlling Gu, she can still save your life~"
EJ-007-106_7,"No, if possible, it's better to break it..."
EJ-007-107_1,"Snake poison! {PlayerName}, squeeze out the poisoned blood quickly!"
EJ-007-107_2,I can't... I can't muster the strength...
EJ-007-107_3,How could this be... how could the poison spread so quickly...
EJ-007-107_4,"My senior brother specializes in detoxification, if he were here, he might have a way, but..."
EJ-007-107_5,"What? What should I do, am I doomed... Miss Wangyou, I don't want to die yet..."
EJ-007-107_6,"Don't move, let me use a silver needle to seal your heart meridian to prevent the poisoned blood from attacking your heart!"
EJ-007-107_7,"...Don't waste your effort, my snake-controlling Gu is not so easy to break."
EJ-007-108_1,Liu Fuming!? How could this guy...
EJ-007-109_1,"Tsk, the last person I wanted to see..."
EJ-007-110_1,Liu Fuming!? What do you mean by this?
EJ-007-110_2,"I told you, it's too noisy."
EJ-007-110_3,"You're too much of a nuisance, get out of here."
EJ-007-110_4,Liu Fuming--
EJ-007-110_5,"If you don't leave, the snake poison will take effect in three quarters of an hour, and there will be no cure."
EJ-007-110_6,"I don't care what you're doing here, take the antidote while I haven't changed my mind, and get out."
EJ-007-110_7,"...A wise man does not fight when the odds are against him, there's no need to risk our lives here!"
EJ-007-110_8,Give me the antidote!
EJ-007-110_9,A wise choice.
EJ-007-110_10,Swallow the antidote
EJ-007-110_11,"Liu, the owner of the building, we'll settle today's account later!"
EJ-007-110_12,"...As you wish, get out."
EJ-007-110_13,"Zhang Li, you're lucky, I'll come for your head another day!"
EJ-007-110_14,Who else wants this antidote?
EJ-007-110_15,...Hmph!
EJ-007-110_16,Grab the antidote
EJ-007-110_17,(Glare at Zhang Li)
EJ-007-110_18,"Brothers, retreat!"
EJ-007-110_19,"And you guys, who wants this antidote first?"
EJ-007-110_20,"Give it to me first, I'll take Master Zhang and run away, his injuries are too severe, we can't delay!"
EJ-007-110_21,Don't think about leaving!
EJ-007-110_22,"{PlayerName}, I didn't ask you, just stay there quietly."
EJ-007-110_23,You--!
EJ-007-111_1,No way! Zhang Li is not going anywhere today except the Crime Investigation Bureau!
EJ-007-111_2,"Let him go to the Crime Investigation Bureau, and then die in jail without knowing why!"
EJ-007-111_3,"The Crime Investigation Bureau has always been fair and impartial, it will not kill innocent people, nor will it shield the guilty. The truth of this case will be made public, there will be no concealment!"
EJ-007-111_4,"Tsk, who would believe you!"
EJ-007-111_5,...It's too noisy.
EJ-007-111_6,"I don't care what you guys want to do, just tell me who wants to leave first, and who wants to die."
EJ-007-111_7,"If you can't decide, then just die here, and keep my wife company."
EJ-007-111_8,Liu Fuming takes two steps back
EJ-007-111_9,Liu Fuming! The prince ordered us to keep Zhang Li alive!
EJ-007-111_10,Are you disobeying the prince's orders!
EJ-007-111_11,Who is the prince?
EJ-007-111_12,Are you working for Chai Wang?
EJ-007-111_13,"Exactly! Here is the token of Duke Chai's Tower, Liu Fuming, will you obey the order!"
EJ-007-111_14,"Tsk, it's actually Chai Wang..."
EJ-007-111_15,Chai Wang...
EJ-007-111_16,"No wonder... thinking back, it was him who kept pushing us to investigate Zhang Li..."
EJ-007-111_17,So he had ulterior motives!
EJ-007-111_18,Liu Fuming walks up to Song Yushu
EJ-007-111_19,It is indeed the token of Duke Chai's Tower...
EJ-007-111_20,"Of course it's real, now give me the antidote?!"
EJ-007-111_21,"Wait, what's going on?!"
EJ-007-111_22,...Isn't it obvious enough.
EJ-007-111_23,"Chai wants to use this guy for his own purposes, it's that simple."
EJ-007-111_24,That guy always takes advantage of his privileges to make these little moves...
EJ-007-111_25,"After this case, Zhang Li's status in the martial arts world is very special. Chai Wang's active courtship of him at this time is clearly self-evident!"
EJ-007-111_26,"Constable Luo, what does this mean?"
EJ-007-111_27,"He has killed many court officials. If he can escape to Chai Wang unscathed, I'm afraid there will be many Vagabonds following suit..."
EJ-007-112_1,"Amitabha, if this is true, the Zhao Kingdom will be in chaos without a fight..."
EJ-007-113_1,"By then, I'm afraid there will be no peace in the world."
EJ-007-114_1,"Tsk, this is really the worst possibility..."
EJ-007-114_2,"But, the people Zhang Li killed are..."
EJ-007-114_3,"What if someone kills a clean official in his name? Will the people think Zhang Li is a villain, or will they think the clean official is not clean?"
EJ-007-114_4,This...
EJ-007-114_5,"Stop talking nonsense! Liu Fuming, are you going to obey Prince Chai Wang's orders or not!"
EJ-007-114_6,……
EJ-007-115_1,"Yes, considering Zhang Li's injuries, I can give him emergency treatment first!"
EJ-007-115_2,"...No, Liu Fuming, don't worry about them, Detoxify me first."
EJ-007-115_3,What does Brother Song mean?
EJ-007-115_4,"Liu Fuming, what are you doing standing there?"
EJ-007-115_5,"Forgive me for my poor memory, who are you?"
EJ-007-115_6,"Tsk, we've met in the prince's house, Iron Fan Scholar Song Yushu!"
EJ-007-115_7,"""Prince""... who are you?"
EJ-007-115_8,"Here is the token of Duke Chai's Tower! Liu Fuming, you must recognize this!"
EJ-007-115_9,Chai Wang...
EJ-007-115_10,"No wonder... thinking back, it was him who kept pushing us to investigate Zhang Li..."
EJ-007-115_11,So he had ulterior motives!
EJ-007-115_12,So you've been deceiving us all along!
EJ-007-115_13,"I don't have time to talk nonsense with you! Liu Fuming, are you going to obey Prince Chai Wang's orders or not!"
EJ-007-115_14,……
EJ-007-116_1,To hell with Chai Wang.
EJ-007-116_2,"Liu Fuming, you..."
EJ-007-116_3,"Me, even the emperor doesn't matter to the White Robed Prime Minister, what makes you think you matter?",ข้าผู้เป็นอาลักษณ์ชุดขาว ขนาดฮ่องเต้ยังไม่เคยอยู่ในสายตา แล้วไอ้คนแซ่ไฉ มันจะนับเป็นอะไรได้?
EJ-007-116_4,"Owner of the Liu Building, what are you..."
EJ-007-116_5,"The antidote is here, I'm not interested in who this person goes with, you guys discuss it yourselves."
EJ-007-117_1,"{PlayerName}, you're not Poisoned, how long do you plan to keep up the act?"
EJ-007-117_2,I just want to see what you're going to do.
EJ-007-117_3,Aren't you one of Chai Wang's people? What are you trying to do?,เจ้ามิใช่คนของอ๋องไฉหรอกหรือ? กระทำการเช่นนี้ต้องการสิ่งใดกันแน่?
EJ-007-117_4,...Shut up.,...หุบปาก
EJ-007-118_1,"{PlayerName}, you finally fell into my hands for once.",{PlayerName} ในที่สุดเจ้าก็พลาดท่ามาอยู่ในกำมือข้าเสียที!
EJ-007-118_2,"If you have the guts, don't play dirty tricks, fight me fair and square!",หากเจ้ามีฝีมือจริง อย่าใช้อุบายสกปรกสิ! มาสู้กับข้าอย่างเปิดเผยสักตั้ง!
EJ-007-118_3,"Heh, should I admire you? Your life is in my hands, and you're still so arrogant.",ฮึ! ควรจะชื่นชมเจ้าดีไหมนี่? ชีวิตน้อยๆ ของเจ้าตอนนี้อยู่ในกำมือข้าแล้ว แต่ยังกล้าโอ้อวดถึงเพียงนี้!
EJ-007-118_4,"If you want to kill, just kill, why so much nonsense.",อยากฆ่าก็ฆ่าเถอะ! ไยต้องพูดมากความ!
EJ-007-118_5,"Who said I want to kill you? The antidote is here, take it and get lost.",ผู้ใดบอกว่าข้าจะฆ่าเจ้า? ยาถอนพิษอยู่นี่ กินซะแล้วไสหัวไปให้พ้น!
EJ-007-118_6,I'm not afraid... Eh? Why is it different from what I expected?,ข้ามิได้กลัวเลยสักนิด... เอ๊ะ? ไฉนเรื่องราวถึงไม่เป็นไปตามที่ข้าคาดการณ์ไว้เล่า?
EJ-007-118_7,"Liu Fuming, what are you trying to do?",หลิวฝูหมิง! เจ้าต้องการอะไรกันแน่?
EJ-007-119_1,"I'm going to visit my deceased wife's grave, this is not the place to talk, if you have something to say, come to the Tower of Prosperity.",ข้าจะไปคารวะสุสานภรรยาผู้ล่วงลับแล้ว ที่นี่มิใช่สถานที่อันควรจะสนทนากัน หากเจ้าอยากจะกล่าวอะไร ก็จงมาที่หอเจิดจรัสเถอะ!
EJ-007-119_2,...I don't understand what this guy is trying to do.,...ข้ามิอาจเข้าใจได้เลย ว่าคนผู้นี้ต้องการสิ่งใดกันแน่!
EJ-007-119_3,"Miss Shangguan, you guys——",แม่นางซ่างกวน พวกท่าน——
EJ-007-119_4,Stay away!,อย่าเข้ามา!
EJ-007-119_5,"You are the enemy of Sister Hong and Ling'er, Ling'er won't let you get close again!",เจ้าเป็นศัตรูของพี่หญิงหงและหลิงเอ๋อร์ หลิงเอ๋อร์จะไม่มีทางให้เจ้าเข้าใกล้อีกแล้ว!
EJ-007-119_6,"No, Sister Ling'er, as we just said, Zhang Li absolutely cannot be used by people with ulterior motives like Chai Wang.",ไม่นะ น้องหลิงเอ๋อร์ อย่างที่เราเพิ่งคุยกันไป จางลี่จะต้องไม่ถูกอ๋องไฉผู้มีเจตนาร้ายเช่นนี้ใช้เป็นเครื่องมือเป็นอันขาด!
EJ-007-119_7,"As for whether he dies or is captured, we can discuss it later.",ส่วนเรื่องที่ว่าเขาจะตายหรือถูกจับกุม ล้วนแล้วแต่สามารถหารือกันได้อีกครั้ง
EJ-007-119_8,Uh...,อืม...
EJ-007-119_9,"Indeed, Ling'er, there's no need to be on guard.",ถูกต้องแล้ว หลิงเอ๋อร์ ไม่ต้องระแวงแล้ว
EJ-007-119_10,"Alright, since Sister Hong said so...",เอาเถอะ ในเมื่อพี่หญิงหงกล่าวเช่นนั้นแล้ว...
EJ-007-119_11,"Miss Shangguan, how is he doing?",แม่นางซ่างกวน เขาเป็นอย่างไรบ้าง?
EJ-007-120_1,"I've done some emergency treatment, but he still needs to go to the medical hall.",ข้าได้ทำการรักษาเบื้องต้นแล้ว แต่ก็ยังต้องไปที่โรงหมอเพื่อทำการรักษาต่อไป
EJ-007-120_2,"Amitabha, please leave this person to me. This is my unfinished business in the world, I will take him back to the temple and spend the rest of my life persuading him to turn back.",อมิตาพุทธ อาตมาขอรับตัวผู้นี้ไปเองเถิดโยม อาตมายังมีเรื่องทางโลกที่ยังสะสางไม่แล้วเสร็จ จะพาผู้นี้กลับอาราม และจะใช้เวลาชั่วชีวิตที่เหลือ ชี้ทางให้เขากลับตัวกลับใจเอง
EJ-007-120_3,Master...,ท่านอาจารย์...
EJ-007-120_4,Is that okay?,เช่นนี้จะดีหรือ?
EJ-007-120_5,"The monk gave me a chance to turn back, and now I want to give him the same opportunity.",เมื่อครานั้น ท่านเจ้าคณะใหญ่ได้ชี้ทางให้อาตมาได้กลับตัวกลับใจฉันใด วันนี้อาตมาก็ปรารถนาจะมอบโอกาสเช่นนั้นให้แก่เขาบ้างฉันนั้น
EJ-007-120_6,"If he is willing to let go, this old monk is naturally willing to accept him. If he is not willing, even if this old monk dies, he cannot be persuaded to return, that is the fruit of the cause from that year.",หากเขายอมปล่อยวาง อาตมาย่อมยินดีรับไว้ หากเขาไม่ยอม แม้ร่างอาตมาจะมอดม้วยก็มิอาจโน้มน้าวได้ นั่นย่อมเป็นผลจากกรรมแห่งอดีตที่ก่อไว้
EJ-007-120_7,"In any case, this is this old monk's matter, I hope you all can agree to this old monk's request.",ไม่ว่าจะเป็นเยี่ยงไร นี่ล้วนเป็นเรื่องของอาตมา หวังว่าเหล่าท่านผู้ใจบุญจะยินยอมตามความปรารถนาของอาตมาด้วยเถิด
EJ-007-121_1,Big brother...,ท่านพี่...
EJ-007-121_2,"...Forget it, this is indeed the best ending.",...ช่างเถอะ นี่นับเป็นผลลัพธ์ที่ดีที่สุดแล้ว
EJ-007-122_1,"...You've said it like this, where does Me have the reason to object.",...ในเมื่อท่านกล่าวเช่นนี้แล้ว ข้าจะมีความเห็นแย้งได้อย่างไรเล่า?
EJ-007-122_2,I hope he can feel the master's painstaking efforts.,หวังว่าเขาจะสัมผัสได้ถึงความหวังดีอันยิ่งใหญ่ของท่านอาจารย์ในครั้งนี้เถิด
EJ-007-122_3,"Amitabha, this old monk thanks you all.",อมิตาพุทธ อาตมาขอขอบพระคุณเหล่าท่านผู้ใจบุญทั้งหลาย
EJ-007-122_4,"Master Zhang's injury is serious, this old monk will leave first.",โยมจางบาดเจ็บสาหัส อาตมาขอตัวไปก่อน
EJ-007-123_1,"No... the injury is too severe, too much blood loss, it's too late...",ไม่ทันหรอก... บาดเจ็บสาหัสเกินไป เสียเลือดมากเกินไป สายเกินไปเสียแล้ว...
EJ-007-123_2,Sister Hong...,พี่หญิงหง...
EJ-007-123_3,Sigh...,เฮ้อ...
EJ-007-124_1,"...Brother, rest in peace.",...สหายเอ๋ย ขอให้เจ้าไปดี...
EJ-007-125_1,"If only Me could be stronger, or if Medical could be higher...",หากข้าแข็งแกร่งขึ้นอีกสักหน่อย หรือวิชาแพทย์สูงส่งขึ้นอีกนิด...
EJ-007-125_2,"Miss Shangguan, don't blame yourself, it's not your fault. Just now, even if the medical immortal was alive, he couldn't save him...",แม่นางซ่างกวนไม่จำเป็นต้องโทษตนเอง นี่มิใช่ความผิดของท่าน เมื่อครู่นี้ตกอยู่ในวงล้อม แม้จะมีเซียนหมออยู่ก็คงมิอาจช่วยชีวิตเขาไว้ได้...
EJ-007-125_3,But... maybe...,แต่... ไม่แน่ว่า...
EJ-007-126_1,"Please hand him over to Me, Me will ensure that he survives and gets the outcome he deserves.",โปรดมอบเขาให้ข้าเถิด! ข้ารับรองว่าเขาจะรอดชีวิตและได้รับผลลัพธ์ที่สมควรอย่างแน่นอน!
EJ-007-126_2,"Sister Hong, what do you think...",พี่หญิงหง ท่านคิดว่าอย่างไร...
EJ-007-126_3,"...Constable Luo, can you guarantee that you will not hide the truth and make it public?",...หัวหน้ามือปราบลั่ว ท่านรับปากได้หรือไม่ว่าจะไม่ปิดบังความจริงของคดีนี้ และจะเปิดเผยความจริงให้สาธารณชนได้รับรู้?
EJ-007-126_4,"Including every person he killed, this Constable will investigate thoroughly.",รวมถึงทุกคนที่เขาได้สังหาร หัวหน้ามือปราบผู้นี้จะทำการสอบสวนให้กระจ่างแจ้งทั้งหมด!
EJ-007-126_5,"As for Zhang Li's final sentence, if all those he killed were extremely evil, this Constable will naturally let him off.",ส่วนการตัดสินสุดท้ายของจางลี่ หากผู้ที่เขาสังหารล้วนเป็นคนชั่วช้าสามานย์ยิ่ง หัวหน้ามือปราบผู้นี้ก็ย่อมจะผ่อนปรนให้เป็นพิเศษ
EJ-007-126_6,"...{PlayerSurName} young hero, can you accept this outcome?",...จอมยุทธน้อย{PlayerSurName} ผลลัพธ์เช่นนี้ ท่านพอจะยอมรับได้หรือไม่?
EJ-007-126_7,"Whether it's the Crime Investigation Bureau or Constable Luo, they are already famous. Me believes they will give a fair answer.",ทั้งสำนักเทพมือปราบก็ดี หัวหน้ามือปราบลั่วก็ดี ล้วนมีชื่อเสียงเลื่องลือมานานแล้ว ข้าเชื่อว่าพวกเขาจะให้คำตอบที่เป็นธรรมอย่างแน่นอน!
EJ-007-127_1,"Master Hua Yan, what do you think?",ท่านอาจารย์ฮัวเหยียน ท่านคิดว่าอย่างไรบ้าง?
EJ-007-127_2,"Amitabha, this old monk also trusts Constable Luo. This old monk only asks Constable Luo to give Master Zhang a chance to reform.",อาตมาขอเชื่อใจโยมลั่วเช่นกัน อาตมาเพียงปรารถนาให้โยมลั่วได้มอบโอกาสให้โยมจางกลับตัวกลับใจอีกครา
EJ-007-127_3,"Me will do my best, but Me can't guarantee.",ข้าจะพยายามอย่างเต็มที่ แต่ข้ามิอาจรับประกันได้
EJ-007-127_4,That's enough.,เพียงเท่านี้ก็เพียงพอแล้ว!
EJ-007-128_1,"Big leader, what do you say?",หัวหน้าใหญ่ ท่านว่าอย่างไร?
EJ-007-128_2,"I have no opinion, I also admire Constable Luo very much, it's most appropriate for him to handle it.",ข้าไม่มีความเห็นอันใด ข้าก็ชื่นชมหัวหน้ามือปราบลั่วเป็นอย่างยิ่ง ให้เขาเป็นผู้จัดการย่อมเหมาะสมที่สุดแล้ว!
EJ-007-129_1,Then we'll leave it to Constable Luo.,ถ้าเช่นนั้น ก็ขอฝากเรื่องนี้กับหัวหน้ามือปราบลั่วด้วย
EJ-007-129_2,"Yes, don't worry, you can come to the Crime Investigation Bureau at any time, the progress of the investigation, this Constable will not hide anything from you.",อืม วางใจเถิด! ทุกท่านสามารถมาที่สำนักเทพมือปราบได้ทุกเมื่อ ความคืบหน้าของการสอบสวน หัวหน้ามือปราบผู้นี้จะไม่มีวันปิดบังจากทุกท่านเป็นอันขาด!
EJ-007-129_3,"Zhang Li's injury is serious, this Constable will leave first.",จางลี่บาดเจ็บหนัก หัวหน้ามือปราบผู้นี้ขอตัวลาไปก่อน!
EJ-007-130_1,"The antidote is here, you take it.",ยาถอนพิษอยู่ที่นี่แล้ว เจ้าเอาไปเถิด
EJ-007-130_2,"I knew you, Building owner Liu, wouldn't disobey the Duke's orders.",ข้ารู้ดีอยู่แล้วว่าท่านเจ้าหอหลิวจะไม่ขัดคำสั่งของท่านอ๋อง!
EJ-007-130_3,"When I return to Duke Chai's Tower, I will praise you to Chai Wang.",เมื่อกลับถึงตำหนักอ๋องไฉ ข้าจะเอ่ยชมท่านต่อหน้าท่านอ๋องไฉเป็นอย่างดีเลยเชียว!
EJ-007-130_4,As for the rest of these people... they know too much.,ส่วนพวกที่เหลือเหล่านี้... พวกเขารู้ความลับมากเกินไป
EJ-007-130_5,We can't let them live and run away from here!,จะปล่อยให้พวกเขามีชีวิตรอดจากไปจากที่นี่มิได้เป็นอันขาด!
